N_ratio,P_ratio,K_ratio,Soil_pH,Temperature_C,Humidity_pct,Rainfall_mm,Yield_ton_per_ha
102.71,46.36,22.93,6.14,32.2,67.3,268.7,101.25
188.16,47.19,57.65,7.2,24.7,72.8,580.8,172.23
19.43,29.09,43.97,6.26,27.9,78.3,799.2,68.21
82.21,69.25,70.54,7.0,16.1,35.5,546.6,128.41
132.47,51.37,39.96,5.85,32.9,71.6,263.7,125.65
44.47,61.7,123.52,6.35,21.5,78.9,312.7,123.42
17.57,22.05,35.58,5.73,27.6,32.5,1242.3,81.05
45.14,62.84,14.12,5.78,33.3,47.8,1384.8,117.74
114.06,11.88,8.56,6.73,31.2,49.4,397.9,86.97
40.72,49.73,40.65,6.71,27.8,81.3,524.0,93.52
143.02,50.07,25.71,5.93,29.1,76.8,1047.9,150.2
26.21,19.64,17.84,6.45,33.4,69.4,1440.6,90.35
106.72,75.59,50.19,7.23,31.2,78.3,589.5,139.87
100.56,12.92,68.12,5.85,27.2,57.2,1311.8,132.25
52.14,18.26,22.8,5.54,28.2,82.5,857.8,81.89
35.35,56.45,14.71,6.8,17.9,44.1,1443.5,92.3
28.32,7.81,38.27,5.61,24.4,72.3,377.1,56.38
87.91,33.84,43.05,7.46,21.0,44.5,1465.8,119.54
102.13,44.12,52.45,6.72,23.6,32.4,773.3,122.91
57.93,30.46,106.81,6.44,28.2,47.0,1438.8,148.16
112.44,128.92,49.24,6.36,18.0,59.6,796.3,166.42
25.26,69.93,28.81,6.65,15.3,80.6,889.1,89.68
184.77,33.87,21.87,5.68,22.9,60.5,1246.2,155.65
49.19,43.05,138.55,7.36,21.4,40.7,1139.4,157.42
28.43,15.44,21.43,6.75,23.4,89.6,1005.5,73.17
110.48,49.54,122.48,5.87,33.6,46.2,742.1,170.25
207.14,68.99,6.67,6.63,29.1,89.1,1230.2,195.11
53.94,66.69,28.46,5.77,21.5,86.2,1432.7,120.66
112.5,17.53,24.37,5.54,18.6,62.5,212.8,80.63
142.01,70.59,42.3,6.76,27.4,35.5,964.2,154.71
71.07,23.81,78.92,6.8,28.2,71.7,1325.8,131.59
154.87,47.8,47.13,6.67,24.7,80.7,1049.0,162.93
28.43,25.09,5.48,5.87,19.3,56.7,1241.1,83.08
42.0,43.2,27.39,6.71,15.6,44.3,1363.6,94.98
36.18,19.25,17.37,5.61,20.3,78.2,1176.2,72.59
67.57,62.1,33.82,6.72,24.1,62.7,1132.1,122.92
60.01,117.91,85.58,6.61,30.8,41.9,1454.2,182.02
58.68,113.32,20.4,6.81,32.1,87.0,1322.8,139.29
38.92,54.03,87.15,7.29,23.3,86.9,1260.0,132.29
84.69,50.46,6.34,7.2,30.9,52.0,312.3,80.63
34.77,15.21,15.92,7.46,34.9,33.8,510.7,53.02
80.22,82.49,78.89,7.45,29.3,67.8,923.8,148.82
89.82,61.18,41.7,7.04,29.6,49.0,1122.4,141.16
97.7,66.31,118.7,7.41,33.2,34.0,594.2,169.52
71.28,51.18,35.54,7.23,21.8,83.5,321.3,92.74
47.98,30.35,72.07,6.96,15.2,89.9,604.4,96.45
147.9,91.47,54.23,5.65,34.7,51.0,1202.3,190.93
48.95,27.36,8.99,5.6,24.8,74.7,1340.6,85.55
35.5,48.99,28.61,7.18,30.7,33.9,1386.8,95.85
44.74,85.91,41.35,6.48,31.2,52.2,692.5,111.31
92.74,31.89,56.27,7.13,23.0,36.5,684.3,118.02
36.31,40.47,110.43,6.13,25.8,33.3,728.7,125.38
40.87,36.0,26.13,6.3,25.8,65.3,688.6,77.68
56.59,115.59,109.52,6.9,19.4,78.1,1066.1,173.7
83.87,28.46,113.57,7.33,17.4,57.2,665.8,139.21
79.07,20.67,14.86,5.68,25.9,61.5,226.4,70.14
56.96,33.01,33.53,7.22,17.4,46.2,770.7,83.14
122.15,76.48,71.47,7.09,21.9,74.2,491.4,145.17
49.42,54.77,40.91,6.13,18.7,51.7,237.4,80.72
51.62,45.84,91.64,6.21,29.1,34.0,812.1,132.36
42.53,27.41,10.17,5.59,32.4,39.9,467.7,63.34
41.6,38.85,32.45,5.53,26.6,37.7,788.6,92.85
90.64,29.15,34.31,6.45,23.2,56.2,561.1,98.35
70.48,63.17,80.35,5.69,34.9,33.9,984.8,143.33
52.5,61.31,6.3,5.89,15.4,78.4,1488.1,94.3
171.29,67.85,48.56,7.19,21.1,84.5,911.4,165.84
35.27,23.72,46.11,6.64,20.6,44.9,1041.0,90.2
79.32,100.43,64.95,6.77,22.1,59.1,1395.1,169.58
67.1,56.36,17.63,5.87,19.6,61.1,686.2,83.72
100.86,62.01,95.53,7.16,20.3,89.1,416.5,146.42
187.08,28.17,65.56,7.24,20.2,33.9,567.6,166.5
27.39,30.01,39.4,6.55,25.1,70.1,723.6,76.7
52.26,71.89,48.74,7.33,22.8,50.7,1038.5,119.5
40.0,20.78,27.82,7.19,27.8,60.1,206.0,43.59
139.21,51.55,35.74,6.96,25.3,43.0,1309.4,159.62
178.6,43.44,36.06,6.97,18.7,39.6,298.9,137.31
113.73,13.15,20.52,5.71,31.2,44.6,1370.9,123.62
64.66,27.77,56.76,6.04,24.4,34.3,1434.3,126.0
46.38,23.96,30.66,5.63,18.1,46.7,1487.1,103.34
63.57,24.15,38.88,5.52,18.3,71.4,1252.4,106.44
48.8,46.28,35.92,5.82,30.9,69.1,384.4,81.48
66.94,16.9,5.06,7.26,29.1,63.3,1118.0,86.74
67.25,20.33,39.92,5.98,25.1,30.0,464.3,77.63
97.7,115.13,63.98,7.44,21.1,37.5,1366.3,190.21
37.38,59.61,34.31,6.69,24.2,80.6,611.6,85.43
44.92,41.92,31.76,5.97,27.7,46.3,624.8,92.64
74.04,26.72,45.44,6.49,32.6,84.7,1392.9,120.16
76.41,92.64,121.05,5.94,26.1,82.5,217.2,159.26
85.38,55.56,100.17,7.47,20.5,39.3,452.2,138.84
44.76,19.99,35.65,7.19,15.9,83.9,748.5,66.83
88.88,73.74,75.48,5.55,18.5,67.7,1110.9,158.76
108.89,48.5,84.22,7.4,28.0,67.8,1041.8,153.81
74.08,115.74,97.68,6.94,18.2,81.2,1070.2,178.9
77.44,107.52,87.84,5.66,24.6,54.3,1344.0,181.88
32.66,29.14,12.0,6.84,29.0,74.1,357.3,48.27
43.31,17.38,102.91,6.79,21.2,70.1,878.8,109.38
141.29,7.22,77.19,5.94,28.4,76.3,1143.1,159.1
79.79,110.02,103.49,7.02,26.6,69.6,1027.0,176.2
37.75,8.94,24.61,5.67,23.8,34.8,782.8,66.85
69.08,40.75,32.27,6.48,32.9,47.6,222.2,82.4
91.44,66.27,15.39,5.52,28.8,86.4,278.6,105.67
49.5,38.29,65.51,7.44,22.2,43.4,354.6,95.26
73.18,29.04,61.68,7.0,31.1,58.3,646.2,104.08
48.2,62.76,31.34,5.82,29.8,51.4,352.9,91.12
113.37,99.35,79.98,6.18,30.8,35.2,753.9,172.28
106.98,16.08,127.74,5.82,27.8,40.9,432.2,152.48
118.24,56.55,59.41,7.03,22.6,47.2,1212.9,158.61
71.44,8.67,72.59,5.62,22.0,57.8,1332.9,119.05
155.75,105.18,9.47,7.18,28.1,82.5,706.5,159.91
51.76,11.59,9.94,7.38,17.6,60.9,864.7,64.33
51.62,31.15,3.13,6.85,31.4,69.1,1439.5,90.95
86.8,57.14,144.56,5.93,22.4,55.6,896.2,179.21
121.68,18.01,52.01,6.22,27.6,82.2,1493.6,143.69
45.25,24.99,19.67,6.45,25.0,69.8,384.8,57.3
112.98,108.33,66.0,6.71,25.4,35.4,1320.9,193.72
109.37,101.55,82.78,6.84,29.8,58.7,846.4,185.01
166.53,36.43,67.43,6.61,27.5,79.6,229.5,143.69
55.58,28.61,25.4,6.2,20.0,74.0,1463.9,101.26
65.99,15.25,38.37,7.28,16.5,84.3,1454.6,112.96
125.25,14.97,11.48,5.66,31.8,43.7,698.3,105.45
25.19,84.15,85.45,6.43,32.7,88.6,1440.4,155.15
96.22,146.82,54.96,7.05,18.3,47.1,383.3,167.65
106.91,106.02,76.07,5.62,21.2,33.0,1084.1,183.69
106.46,100.24,73.6,6.91,20.6,59.7,449.5,155.94
36.02,18.19,18.1,7.14,33.7,36.6,520.6,53.62
96.42,45.33,97.55,6.82,19.1,70.9,1213.1,153.83
133.49,122.39,13.32,5.53,18.3,84.0,690.6,158.83
47.38,46.93,38.99,5.86,18.6,85.3,209.3,83.69
49.88,43.0,12.03,6.18,29.6,66.4,738.5,75.29
122.1,92.89,22.12,5.97,32.8,62.1,496.5,139.39
28.51,21.54,22.66,7.43,22.9,89.6,1088.3,65.28
128.78,132.8,23.61,6.8,17.7,64.8,452.8,166.65
63.14,16.05,9.82,6.09,26.7,85.6,1294.9,84.64
46.52,32.22,85.66,7.36,19.2,85.0,547.2,113.8
87.05,180.5,28.16,6.98,16.3,47.4,710.9,174.75
175.33,27.95,93.82,6.07,32.7,30.8,587.4,180.43
123.46,83.16,37.39,6.26,32.4,56.4,1037.1,150.91
88.48,114.22,57.11,5.9,34.5,81.7,331.5,134.36
173.89,61.68,56.23,7.44,24.5,80.2,821.5,173.52
101.21,63.05,117.64,6.53,20.9,66.2,634.8,164.38
81.43,60.59,63.49,7.29,30.4,39.4,1349.4,152.44
141.21,23.5,68.99,6.19,18.6,36.5,295.4,137.13
109.17,18.23,71.0,7.22,19.9,87.3,1278.6,139.99
113.54,49.59,13.47,5.61,20.1,55.3,418.0,102.73
109.89,112.01,48.3,7.46,34.0,68.9,315.2,150.22
107.51,48.0,79.0,7.32,29.6,84.4,463.0,138.89
120.41,94.66,49.93,6.23,17.7,82.2,333.4,139.83
54.36,13.79,5.85,7.05,16.9,64.0,877.3,57.72
100.59,29.51,64.0,7.0,31.9,59.3,1484.7,149.6
90.36,11.91,30.13,7.3,31.0,74.1,244.6,72.98
104.96,24.49,48.85,6.11,28.4,51.0,799.5,124.53
104.88,53.85,44.47,6.43,18.9,67.5,701.9,115.39
82.17,118.9,60.33,7.23,24.6,31.4,641.5,150.94
17.16,22.0,18.84,7.06,27.1,79.5,631.4,46.6
24.95,41.87,24.19,6.29,33.6,89.9,1363.5,89.76
128.53,128.14,23.74,7.19,18.4,87.3,224.7,146.22
91.74,156.52,43.54,5.59,25.3,51.6,1207.4,192.81
25.42,31.7,6.78,7.06,18.2,61.9,528.8,65.5
38.73,28.21,65.96,5.91,23.9,44.2,698.3,86.05
26.23,13.49,12.68,6.07,19.0,48.2,746.2,48.92
85.36,58.28,95.76,6.49,31.7,57.4,596.2,143.2
117.43,65.89,37.17,6.4,20.1,74.8,321.6,118.62
62.34,64.7,64.17,6.54,23.3,31.1,348.6,113.51
168.34,36.34,18.22,6.59,23.2,53.6,587.6,126.79
67.94,52.59,63.87,6.16,32.3,63.4,1268.4,139.76
37.1,31.7,40.9,5.85,30.2,42.9,375.0,72.59
106.51,53.15,78.94,7.04,16.2,34.7,1165.4,161.28
32.42,47.37,166.01,6.3,16.3,62.4,575.5,143.37
89.02,127.12,47.45,6.51,26.0,68.3,1348.5,181.12
186.8,48.54,53.16,6.79,23.6,68.5,756.8,174.33
82.12,119.41,35.37,7.32,20.5,51.4,423.2,134.34
14.87,37.59,11.14,6.92,30.9,44.2,1481.6,85.22
19.22,6.63,29.35,5.59,17.6,43.2,429.6,51.13
102.6,119.53,12.86,7.18,34.5,32.4,937.9,143.6
33.37,5.12,25.5,7.48,15.5,41.1,940.1,53.16
60.95,58.75,9.31,6.44,17.4,79.1,684.7,95.01
25.42,27.79,30.79,7.44,21.2,30.2,1436.9,93.84
173.6,42.24,76.36,6.59,25.2,32.6,1297.0,197.2
27.63,51.81,49.66,6.42,19.3,37.6,1278.8,106.23
24.43,11.3,28.07,6.16,29.7,55.2,1466.4,90.6
118.4,42.65,126.34,6.82,22.2,50.0,794.2,186.43
102.65,27.81,71.74,5.96,15.8,40.7,326.3,119.81
32.09,14.16,12.74,5.71,32.6,36.7,1195.1,74.78
99.97,95.07,63.26,5.55,33.9,86.3,695.1,160.46
66.32,10.54,11.24,6.08,27.4,84.7,447.4,63.79
124.23,72.27,54.1,6.29,31.1,76.3,828.2,157.97
72.11,41.12,87.47,6.6,17.4,45.1,1403.4,148.18
33.57,18.65,42.08,6.09,20.4,49.4,422.8,75.28
119.19,51.94,66.97,7.47,21.5,70.0,1303.3,158.65
33.29,82.08,48.24,6.08,34.2,47.5,743.7,109.84
114.41,57.32,37.77,6.38,25.2,61.8,377.8,121.14
94.7,31.05,141.65,5.71,15.1,69.1,1302.9,178.94
25.28,51.51,38.31,6.02,22.6,61.2,1460.5,107.11
68.75,23.64,49.12,5.6,15.2,54.8,578.7,84.72
147.81,26.26,125.23,6.62,19.8,50.9,594.6,171.82
83.74,21.47,71.79,7.0,24.1,76.7,707.7,114.03
115.93,18.68,54.99,5.89,21.5,74.3,1258.4,136.81
98.63,14.32,8.45,6.24,15.7,71.8,213.5,74.45
74.38,33.6,46.01,5.53,17.3,52.5,491.1,101.17
107.63,48.64,19.13,7.18,26.0,76.5,1117.7,122.23
46.79,25.61,42.2,7.06,28.9,87.5,727.3,94.54
56.56,21.28,31.65,5.63,23.1,71.3,629.4,70.77
115.84,59.42,24.85,6.23,29.6,54.5,1334.0,142.44
55.28,13.84,26.78,7.41,18.3,77.8,1392.5,92.28
125.75,16.37,46.28,6.28,17.4,66.6,1432.4,144.17
74.91,62.55,89.14,6.55,31.8,82.7,554.3,127.64
30.12,57.74,11.74,6.21,21.8,72.8,1386.3,106.83
36.71,75.36,124.44,6.69,23.6,76.2,1158.1,148.73
40.07,22.66,77.17,7.46,34.0,70.0,400.5,96.51
162.99,72.9,62.22,7.5,23.5,35.5,993.4,181.48
46.82,166.69,81.29,7.05,15.1,59.1,234.2,157.92
54.01,89.48,106.12,6.31,33.8,33.4,1120.9,154.08
65.45,30.26,39.99,6.49,15.3,56.9,1153.6,109.23
129.75,50.25,104.3,6.21,28.2,73.0,1226.1,183.8
125.36,125.97,48.37,7.47,21.5,55.3,424.3,172.74
103.33,13.69,48.58,6.92,24.4,30.1,1016.7,111.23
56.57,122.36,24.67,6.4,25.9,52.2,432.5,127.1
33.74,5.11,12.65,5.52,23.2,34.1,1430.6,64.73
30.59,17.4,12.9,6.54,30.5,76.8,1077.5,70.14
74.82,27.63,72.66,7.47,33.6,77.0,323.9,96.69
66.32,105.86,30.11,6.55,16.7,78.4,443.1,127.59
52.44,35.38,40.28,5.86,31.0,31.8,1062.5,106.88
38.16,21.56,15.08,5.54,17.6,31.9,819.7,73.49
113.17,25.62,106.81,6.21,16.6,84.2,1157.2,159.52
59.5,62.11,33.09,7.34,34.1,37.4,565.0,99.56
114.67,69.67,27.86,7.49,24.8,70.2,1055.3,142.52
105.64,41.2,65.76,7.39,18.1,77.7,430.0,122.14
79.68,56.66,50.36,6.96,26.4,56.9,906.8,123.86
30.84,10.64,53.11,6.62,20.3,62.8,1445.1,93.64
86.74,40.88,76.38,6.68,24.3,43.6,1016.7,143.24
80.3,17.5,32.7,6.58,27.5,85.4,265.0,83.55
66.21,80.32,108.27,6.91,32.4,48.1,1485.4,172.58
24.67,37.63,36.01,6.34,15.1,43.1,403.9,67.85
71.77,37.97,13.06,6.84,19.3,61.5,1133.5,92.27
52.58,29.86,77.66,5.74,16.9,41.4,892.3,117.66
158.74,60.06,16.2,6.03,16.9,71.2,582.7,133.59
65.59,122.28,42.33,7.17,33.9,60.9,430.5,138.77
14.45,39.67,80.18,7.31,33.7,38.9,431.0,90.01
40.21,20.69,116.8,6.58,30.0,34.0,1315.9,132.8
63.46,38.7,6.44,5.56,27.9,38.2,1334.8,98.01
100.89,106.14,35.57,7.35,32.0,38.2,804.7,150.69
72.17,15.66,11.37,6.9,16.2,48.8,334.7,65.33
176.79,43.53,34.48,6.33,17.4,80.0,1349.4,175.58
130.33,76.91,76.95,6.7,21.3,33.4,833.1,182.41
47.45,111.13,139.32,6.36,31.6,37.7,770.4,187.08
186.55,60.57,17.08,6.43,24.4,48.2,729.6,161.77
55.94,24.16,25.3,7.27,25.1,63.2,674.5,79.28
42.78,49.26,62.06,5.82,19.6,75.8,883.8,104.8
40.24,15.56,16.4,5.71,28.0,85.3,985.9,74.53
56.99,21.62,12.49,5.51,32.8,54.7,806.4,83.18
33.73,13.75,14.92,6.13,21.6,36.4,1365.6,82.25
117.39,40.0,52.91,5.79,27.4,42.8,613.0,130.44
98.84,30.24,54.22,5.94,21.6,47.2,951.8,121.53
94.08,100.01,85.21,5.52,30.9,77.2,589.9,164.22
92.71,17.84,55.25,5.95,24.5,71.2,1179.4,126.82
60.03,105.62,44.95,6.17,21.8,42.5,332.8,125.58
37.87,52.98,59.55,5.56,23.4,80.3,445.3,94.43
101.81,95.45,60.14,6.72,16.8,81.5,1241.6,174.08
96.26,89.4,95.94,6.64,32.3,82.9,438.2,165.72
61.8,13.02,83.09,5.69,34.2,46.5,1013.5,114.74
49.91,10.07,10.72,6.69,24.5,38.0,1461.3,81.21
49.85,26.23,14.82,7.5,19.4,36.2,879.8,84.2
113.8,73.69,42.61,7.39,28.3,54.0,443.6,137.59
52.6,28.53,50.16,5.51,24.0,55.8,616.9,91.76
143.0,68.37,34.92,7.09,20.0,82.1,1270.5,162.56
170.02,39.73,27.65,6.21,15.8,46.1,657.2,131.31
78.92,34.99,109.69,5.63,32.8,67.6,1140.6,154.98
75.92,58.79,118.89,6.09,30.9,77.3,1210.6,171.73
104.95,67.14,67.01,6.14,31.6,46.1,851.5,154.85
44.41,70.62,93.07,6.55,23.8,46.0,1218.2,145.36
23.6,11.96,15.53,6.82,30.1,70.1,612.0,47.12
67.26,37.06,74.58,7.0,26.6,73.6,871.0,122.25
96.64,22.83,79.33,5.99,22.5,87.6,1092.5,142.97
110.14,130.44,49.62,6.14,31.9,81.0,418.5,166.78
76.89,83.54,52.18,6.12,35.0,79.3,555.7,123.26
84.49,45.07,64.34,6.23,33.0,71.5,1047.6,134.07
88.11,58.48,38.71,7.5,30.5,37.1,1052.0,127.07
39.29,11.25,25.27,7.06,30.0,78.6,841.3,77.12
61.15,55.51,40.24,7.45,28.0,86.1,1234.3,120.0
40.95,13.48,29.17,6.89,32.1,53.4,826.7,80.51
19.72,28.07,15.41,6.31,24.9,48.8,1345.7,78.06
44.52,48.95,38.92,6.28,18.6,61.3,1156.7,102.57
88.67,57.24,65.48,6.48,30.4,87.4,609.1,125.26
98.72,43.77,124.21,6.33,33.4,33.0,713.8,159.68
74.5,109.27,68.83,7.16,21.8,72.5,1068.0,162.76
49.35,31.52,42.84,6.43,30.7,78.9,1362.8,103.28
30.56,19.41,11.53,6.09,20.5,77.3,432.3,51.02
80.59,49.52,20.59,7.05,33.9,64.0,869.1,103.96
56.62,35.62,36.46,7.21,28.7,85.2,354.4,73.43
41.44,74.32,27.04,6.34,26.4,38.1,563.3,86.98
52.15,110.09,27.56,6.84,30.6,44.7,1091.8,131.37
37.92,13.04,6.64,5.62,31.3,48.4,301.1,46.83
37.93,69.51,35.26,6.56,32.8,30.5,1061.1,117.94
97.08,58.98,33.64,5.59,33.0,52.2,1371.1,141.38
48.12,63.61,45.97,5.56,16.1,39.6,1460.2,127.54
127.91,65.5,23.39,6.73,17.5,73.5,481.6,126.0
41.1,38.65,16.75,6.11,31.5,54.9,1173.6,79.11
39.38,4.38,44.74,6.99,33.9,72.3,1404.3,95.05
71.27,48.37,7.36,7.29,21.2,47.6,318.8,77.2
44.06,2.32,29.02,5.78,15.2,37.9,738.2,55.0
45.3,20.83,42.97,6.95,21.5,37.9,1395.2,109.16
33.91,10.88,26.91,6.53,22.7,42.2,463.6,57.3
71.04,39.04,40.42,5.72,30.2,36.9,1413.9,115.38
80.75,56.83,90.32,6.8,16.0,43.2,885.3,146.33
65.94,12.56,43.1,6.72,19.3,64.7,329.9,89.69
8.14,21.92,20.83,6.53,32.9,45.4,784.8,55.61
108.26,47.31,33.74,7.35,18.1,50.6,624.1,120.45
104.0,51.92,67.08,6.54,30.2,33.2,566.9,131.71
46.7,47.02,54.08,7.48,22.2,83.5,903.9,103.21
34.94,51.56,37.7,6.52,28.3,38.3,828.7,100.44
65.42,80.54,26.74,5.73,16.5,50.9,826.6,117.63
31.42,20.07,23.81,6.44,20.7,52.8,314.6,56.58
77.13,84.78,49.1,5.86,23.5,76.3,1243.0,146.31
155.33,21.54,56.43,6.69,32.1,59.0,825.9,150.11
150.95,65.67,9.58,6.89,26.3,53.0,1267.2,155.99
15.86,49.98,66.36,6.44,15.9,71.8,1272.0,110.51
80.53,47.54,132.63,5.7,31.0,65.8,612.3,154.35
132.53,78.22,75.95,6.44,16.1,34.7,205.7,161.63
40.08,26.18,58.04,5.66,33.7,48.8,1384.6,109.25
59.86,36.58,19.26,6.86,19.2,88.7,1188.9,99.49
97.26,95.99,32.75,7.08,24.8,59.0,339.4,119.14
63.82,96.16,67.12,7.42,16.4,55.5,1112.2,156.15
73.39,70.3,33.91,5.8,26.2,39.0,226.0,94.95
103.28,59.17,118.35,6.56,24.9,80.3,236.1,149.23
40.39,31.83,14.38,6.64,23.2,38.0,883.6,68.26
121.09,17.15,31.07,7.34,15.7,36.3,324.8,90.41
11.15,18.73,28.92,6.75,32.6,56.3,1453.6,84.39
23.36,20.06,19.78,5.79,31.1,56.2,1362.0,74.73
40.76,9.85,12.8,6.37,27.7,88.9,1044.8,61.29
64.79,25.27,82.84,6.81,26.4,37.7,282.8,92.62
77.34,40.75,79.11,6.9,28.9,59.0,622.3,128.59
17.35,16.68,16.87,7.23,17.9,42.1,683.2,47.71
74.01,40.47,93.62,5.86,33.7,72.1,825.1,135.29
76.31,71.41,24.68,7.4,20.7,53.5,419.6,107.54
48.29,41.96,15.75,5.62,28.1,68.9,950.8,90.1
27.59,16.37,9.84,7.47,27.1,50.3,766.5,56.28
56.6,22.85,9.56,7.22,27.7,63.9,1431.5,99.34
76.8,76.15,47.16,6.82,32.6,58.1,1417.1,142.65
100.93,61.95,51.82,6.97,20.9,52.5,935.1,138.04
88.28,103.77,19.75,5.65,30.0,62.3,1037.7,147.57
52.13,11.9,24.27,5.58,27.0,53.0,379.1,70.15
89.52,113.41,74.86,5.7,16.5,78.4,490.3,166.68
72.09,55.27,25.34,5.67,23.3,59.7,1370.9,116.16
72.26,54.59,115.15,6.59,31.8,84.2,1108.9,161.0
17.72,34.19,39.69,5.93,21.3,43.4,446.3,65.91
61.52,85.81,20.28,7.22,24.6,36.7,941.3,116.14
74.6,47.58,58.22,6.39,24.8,52.9,1415.2,141.09
52.95,67.41,122.23,6.89,27.4,41.0,648.7,157.54
37.34,37.72,130.33,6.81,32.7,53.6,441.6,117.99
53.88,44.04,51.88,6.14,18.5,42.4,1424.6,115.06
56.62,21.98,42.01,5.99,25.1,82.1,799.6,92.49
187.07,74.59,31.54,6.18,23.5,64.1,742.4,171.25
71.2,13.94,35.96,7.09,20.9,59.9,547.8,84.54
41.53,19.22,21.65,6.67,33.4,77.3,1359.1,89.62
54.83,32.34,37.93,6.01,15.2,37.8,1299.3,103.64
56.21,54.29,21.2,7.14,17.4,81.4,723.9,87.59
46.84,19.88,15.28,5.61,29.7,59.0,239.8,54.62
155.79,29.2,42.02,6.9,20.3,38.2,780.6,139.02
84.26,99.01,21.53,6.38,29.5,79.2,435.1,126.93
53.42,17.15,58.63,6.96,31.6,57.6,385.6,83.01
119.77,72.44,106.09,7.35,20.1,66.3,711.0,168.13
132.23,62.54,19.04,7.0,18.8,83.6,328.8,127.52
137.54,15.09,73.17,6.38,17.9,83.4,1444.7,159.13
138.93,34.23,16.14,5.8,19.0,83.6,261.8,116.73
67.76,72.7,47.45,7.11,20.3,55.0,721.8,118.31
38.92,6.82,9.26,6.42,32.4,75.0,411.5,42.33
150.5,58.85,33.35,5.65,30.4,44.0,1095.5,158.8
137.2,90.63,49.87,6.94,15.0,79.9,302.5,150.42
32.48,23.46,24.65,6.08,32.5,50.5,910.8,72.84
145.65,33.14,70.11,5.6,16.6,57.8,1205.0,160.76
30.15,31.23,122.22,7.31,28.1,83.5,1435.1,138.19
56.18,28.42,36.7,6.47,18.0,78.3,1108.1,105.74
194.11,9.51,76.57,6.06,16.2,87.2,329.3,151.96
34.89,4.34,15.07,6.93,30.2,51.8,315.1,53.37
48.02,49.36,21.11,7.27,24.3,39.1,1151.1,103.87
155.68,90.26,25.66,5.5,27.0,84.6,479.9,155.28
116.49,31.51,22.3,6.88,23.5,59.6,781.4,116.58
121.63,24.75,53.32,7.03,16.3,83.4,1469.6,144.55
114.87,45.65,76.88,5.92,29.8,73.9,1265.9,167.97
25.89,12.84,48.27,6.48,31.4,82.5,1300.6,95.45
51.99,22.01,29.8,5.68,15.8,69.3,1319.0,97.61
118.91,63.48,117.31,6.99,22.5,78.7,1005.4,181.98
66.31,6.23,36.86,7.19,26.1,37.2,1167.1,97.91
90.1,83.32,11.38,5.72,27.1,88.1,666.6,114.34
55.97,40.65,28.09,7.13,26.6,40.9,1498.0,105.68
137.9,30.49,94.51,7.04,28.9,31.5,563.5,155.44
94.35,62.46,133.59,6.19,34.3,61.8,967.0,172.92
43.81,28.18,13.31,6.88,22.8,72.7,566.7,62.13
67.64,60.3,72.16,5.5,26.1,73.0,345.7,117.48
43.29,45.67,163.94,7.36,29.0,50.4,937.9,168.21
149.08,76.82,29.9,6.6,26.8,75.2,659.4,149.85
99.28,41.25,19.57,6.74,22.7,80.6,958.2,108.27
53.95,37.91,14.44,6.83,27.5,66.6,926.3,90.38
35.22,29.7,81.88,6.62,28.0,53.2,904.9,107.23
154.57,47.73,35.5,7.21,26.7,66.8,360.3,135.42
156.58,40.74,101.08,6.72,19.1,81.7,772.2,168.75
120.33,9.29,58.98,7.32,25.1,84.0,1255.6,142.42
22.04,56.18,20.58,6.66,32.7,31.9,609.7,63.68
18.23,21.75,20.51,5.84,32.4,37.3,777.0,61.02
124.48,27.4,134.02,7.33,30.0,30.3,842.0,180.34
75.15,68.46,27.19,6.86,28.9,59.5,1321.6,131.4
49.24,112.52,67.34,6.9,18.1,56.2,1052.3,148.51
101.88,64.04,49.07,7.47,24.2,62.7,330.3,117.06
138.68,64.52,69.5,5.65,17.2,71.0,1324.7,176.67
39.89,34.54,42.07,6.36,31.3,51.9,1281.7,113.93
39.73,65.42,55.25,5.98,20.8,42.5,1179.7,117.01
99.25,69.73,109.41,6.76,30.3,53.7,805.9,171.72
118.24,50.09,28.07,7.11,31.3,30.5,1184.8,135.84
27.25,29.36,11.19,7.43,32.8,79.8,822.4,63.62
34.29,36.28,28.02,6.41,30.1,53.0,1157.6,81.9
34.87,25.09,49.34,7.07,26.3,67.4,1344.1,99.98
131.34,111.68,55.38,7.33,27.0,49.5,1357.7,193.52
51.35,39.28,15.37,6.87,21.4,66.9,791.0,87.76
66.73,33.92,166.75,5.99,18.5,62.4,1317.1,172.69
36.29,17.59,15.62,6.72,17.6,42.5,331.9,46.08
62.05,22.78,10.57,7.44,18.6,67.5,332.4,65.91
74.2,102.18,91.62,7.48,33.7,36.6,912.7,167.95
101.72,87.87,85.1,6.78,18.3,58.9,1047.4,171.61
21.86,28.76,43.39,7.27,29.5,73.2,398.9,64.0
54.13,25.67,27.71,5.9,18.7,62.9,813.8,76.95
71.03,24.1,87.46,5.99,34.5,74.8,322.7,105.71
25.84,25.39,11.97,7.41,22.3,46.4,982.7,65.94
99.57,113.26,73.47,5.77,23.2,32.9,1311.6,181.33
54.87,34.43,51.21,5.88,23.1,33.4,1158.9,104.32
86.44,35.9,49.96,6.34,31.3,46.1,691.8,119.24
26.64,34.02,15.64,6.68,19.4,54.5,1491.9,89.29
16.89,28.46,12.75,6.71,31.6,62.3,1061.8,68.73
87.11,27.82,52.08,6.08,28.1,75.5,1259.8,124.2
40.93,10.46,29.0,7.34,19.4,80.4,1070.6,77.3
88.36,85.96,33.28,7.33,16.3,71.6,1486.2,139.63
